,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Ipeiros,0.16,0.18,0.16,0.16,0.15,0.19,0.18,0.16,0.15,0.15,0.18,0.15,0.17,0.66,0.63,0.51,0.57,0.6,0.5,0.35,0.32,0.67,0.77,:,:
Thessalia,3.99,4.59,3.89,4.04,3.83,4.76,4.41,3.87,3.76,3.71,4.46,3.84,4.26,9.24,8.84,11.85,18.23,24.51,28.91,22.87,24.6,24,23.4,:,:
Ionia Nisia,0.06,0.07,0.06,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.07,0.06,0.06,0.21,0.21,0.18,0.26,0.29,0.3,0.36,0.41,0.52,0.58,:,:
Dytiki Elláda,0.46,0.53,0.45,0.47,0.45,0.55,0.51,0.45,0.44,0.43,0.52,0.45,0.5,2.56,0.84,1.41,2.13,3.7,4.46,5.23,6.74,10.17,10.59,:,:
Sterea Elláda,2.2,2.53,2.15,2.23,2.11,2.63,2.43,2.14,2.07,2.05,2.46,2.12,2.35,6.35,5.97,6.56,6.91,9.77,10.7,11.16,10.99,11.62,11.84,:,:
Peloponnisos,0.68,0.79,0.67,0.69,0.66,0.82,0.75,0.66,0.64,0.64,0.76,0.66,0.73,1.9,2.07,2.25,3.09,4.16,4.29,4.17,4.53,4.68,5.2,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Galicia,4.5,4.3,3.4,4.2,4.3,3.5,2.9,:,:,:,1.79,1.77,2.25,2.12,2.11,2.11,2.14,2.29,2.06,2.02,1.91,1.88,1.93,:,:
Principado de Asturias,2.3,1.9,1.7,1.7,1.5,1.4,1.2,:,:,:,0.98,1.03,0.99,0.91,0.9,1.04,1.19,1.14,0.98,1.06,1.06,1.05,1.03,:,:
Cantabria,0.1,0.1,0.1,0.2,0.2,0.2,0.2,:,:,:,0.01,0.02,0.07,0.08,0.01,0,0,0,0,0.06,0.01,0.01,0,:,:
País Vasco,1,1,1.3,1.2,1.4,1.5,1.4,:,:,:,1.29,1.61,1.87,1.54,2.01,3.85,3.72,2.77,1.7,1.71,1.55,1.68,1.83,:,:
Comunidad Foral de Navarra,5.5,6.3,8.7,9,7.1,7.5,4.9,:,:,:,4.34,6.07,5.88,4.94,6.19,8.75,8.86,8.06,5.74,5.1,3.84,4.46,4.26,:,:
La Rioja,0.8,0.5,0.7,0.6,0.8,0.8,1,:,:,:,0.36,0.48,0.45,0.58,0.47,1.34,1.11,1.9,1.05,0.8,0.9,0.85,1.02,:,:
Aragón,31.6,34.5,40.1,38.3,30.7,28.2,13.2,:,:,:,57.19,73.05,75.7,68.38,73.45,32.32,28.01,25.89,28.46,26.69,24.93,19.82,21.85,:,:
Comunidad de Madrid,9.9,0,11.5,11,11.2,12.1,4.1,:,:,:,8.63,6.26,4.06,3.01,4.36,7.15,6.75,7.89,7.23,9.28,7.14,8.2,7.7,:,:
Castilla y León,85.3,86.9,114.9,130.3,155.2,153.8,142.3,:,:,:,137.5,139.84,122,96.69,111.86,144.57,126.59,177.36,139.15,121.76,107.96,104.09,114.07,:,:
Castilla-La Mancha,201,179.6,220.2,221.5,208.4,200,54.2,:,:,:,150.9,201.53,155.96,135.26,174.28,180.32,173.94,175.94,163.57,157.05,131.18,131.33,135.14,:,:
Extremadura,44.6,0,67.4,68.7,73.6,62.7,16.8,:,:,:,25.49,33.88,19.78,17.53,18.69,16.03,12.56,12.37,11.95,9.29,10.62,11.5,10.48,:,:
Cataluña,3.2,2.5,4.5,5,5.2,4.9,2.2,:,:,:,1.78,2.4,1.75,1.74,2.72,8.1,11.18,14.62,15.16,11.92,10.81,9.16,8,:,:
Comunitat Valenciana,4.8,5.5,4.4,4.5,3.3,2.4,2,:,:,:,1.58,1.91,1.13,1.19,1.01,1.52,1.31,1.07,0.98,1.3,0.99,0.92,1.37,:,:
Illes Balears,2.2,1.8,2.2,2.6,3.1,3,2.6,:,:,:,2.49,3.24,3.09,2.75,2.94,3.22,3.5,3.25,3.39,3.32,2.81,2.6,2.31,:,:
Andalucía,57.3,53.7,72.4,66.7,72.3,80.5,66,:,:,:,50.1,54.72,48.13,39.06,55.36,78.07,78.75,86.24,90.81,68.5,60.43,63.28,49.99,:,:
Región de Murcia,0.8,0,2.1,2.4,2.3,2.1,2.1,:,:,:,2.16,2.12,2.11,1.93,1.61,0.59,0.21,0.25,0.29,0.31,0.41,0.48,0.49,:,:
Ciudad de Ceuta,:,:,:,:,0,0,0,:,:,:,0,0,0,0,0,0,0,0,0,0,0,0,0,:,:
Ciudad de Melilla,:,:,:,:,0,0,0,:,:,:,0,0,0,0,0,0,0,0,0,0,0,0,0,:,:
Canarias,0.3,0.3,0.3,0.3,0.3,0.3,0.3,:,:,:,0.41,0.36,0.41,0.42,0.42,0.41,0.41,0.4,0.4,0.38,0.39,0.33,0.32,:,:
Extra-Regio NUTS 2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Ile de France,43.5,42.7,36.5,42.2,44.2,46.6,40.7,29.18,26.76,30.31,42.2,29.06,22.77,20.72,20.16,21.52,19.45,16.42,11.53,13.59,20.18,18.95,15.97,:,:
Centre — Val de Loire,63.9,68.4,60.8,64.7,62.5,56.2,46.2,28.68,19.11,23.01,53.24,42.97,30.94,27.51,32.13,37.64,43.44,53.01,41.75,45.98,55.96,53.19,39.69,:,:
Bourgogne,12.8,11.5,15,16.7,16.3,15.5,12,9.39,6.42,7.81,17.08,16.15,12.73,13,16.39,18.26,24.35,33.45,22.99,34.14,42.88,39.3,27.43,:,:
Franche-Comté,0.3,0.5,0.8,1,0.9,0.9,0.8,0.85,0.48,0.57,0.99,1.1,0.75,0.95,1.03,1.22,1.23,1.3,0.95,1.16,1.01,1.68,1.38,:,:
Basse-Normandie,27.2,29.3,22,26.2,22.7,19.7,15.9,11.88,7.09,10.25,21.07,14.86,9.75,10.52,10.05,13.32,15.12,16.51,11.71,9.68,13.82,12.5,11.88,:,:
