630,Earthquake in Guatemala,EQ,13.76,-91.12,2002:11:09 00:14:00,2002:11:09 00:14:00,Orange,2,1.5,Guatemala
611,Earthquake in Greece,EQ,38.02,21.1,2002:11:06 09:12:00,2002:11:06 09:12:00,Orange,2,1.5,Greece
604,Earthquake in Mexico,EQ,19.59,-104.53,2002:11:05 14:05:00,2002:11:05 14:05:00,Orange,2,1.5,Mexico
600,Earthquake in Mexico,EQ,17.5,-101.28,2002:11:04 10:00:00,2002:11:04 10:00:00,Orange,2,1.5,Mexico
598,Earthquake in Tanzania,EQ,-5.1,36.6,2002:11:04 03:19:00,2002:11:04 03:19:00,Orange,2,1.5,Tanzania
580,Earthquake in Pakistan,EQ,35.41,74.62,2002:11:03 07:33:00,2002:11:03 07:33:00,Orange,2,1.5,Pakistan
576,Earthquake in India,EQ,34.21,77.2,2002:11:01 22:09:00,2002:11:01 22:09:00,Orange,2,1.5,India
574,Earthquake in Italy,EQ,41.72,14.96,2002:11:01 15:09:00,2002:11:01 15:09:00,Orange,2,1.5,Italy
571,Earthquake in Kyrgyzstan,EQ,39.92,72.24,2002:11:01 02:29:00,2002:11:01 02:29:00,Orange,2,1.5,Kyrgyzstan
985,Earthquake in Philippines,EQ,7.44,123.35,2002:12:30 04:49:00,2002:12:30 04:49:00,Red,3,2.5,Philippines
980,Earthquake in Papua New Guinea,EQ,-3.63,141.15,2002:12:29 06:56:00,2002:12:29 06:56:00,Orange,2,1.5,Papua New Guinea
963,Earthquake in Indonesia,EQ,4.18,97.65,2002:12:27 13:28:00,2002:12:27 13:28:00,Orange,2,1.5,Indonesia
958,Earthquake in Argentina,EQ,-31.08,-68.27,2002:12:26 22:20:00,2002:12:26 22:20:00,Orange,2,1.5,Argentina
962,Earthquake in Argentina,EQ,-31.23,-68.59,2002:12:26 22:20:00,2002:12:26 22:20:00,Orange,2,1.5,Argentina
951,Earthquake in Afghanistan,EQ,35.71,69.87,2002:12:25 19:13:00,2002:12:25 19:13:00,Orange,2,1.5,Afghanistan
948,Earthquake in China,EQ,39.68,75.19,2002:12:25 12:57:00,2002:12:25 12:57:00,Orange,2,1.5,China
908,Earthquake in Papua New Guinea,EQ,-5.07,151.06,2002:12:16 12:37:00,2002:12:16 12:37:00,Orange,2,1.5,Papua New Guinea
863,Earthquake in China,EQ,39.46,97.5,2002:12:14 13:27:00,2002:12:14 13:27:00,Orange,2,1.5,China
860,Earthquake in Turkey,EQ,36.76,35.8,2002:12:14 01:02:00,2002:12:14 01:02:00,Orange,2,1.5,Turkey
859,Earthquake in Chile,EQ,-22.25,-68.47,2002:12:13 19:25:00,2002:12:13 19:25:00,Orange,2,1.5,Chile
857,Earthquake in Peru,EQ,-15.52,-71.84,2002:12:13 16:31:00,2002:12:13 16:31:00,Orange,2,1.5,Peru
842,Earthquake in Argentina,EQ,-31.71,-67.07,2002:12:12 04:03:00,2002:12:12 04:03:00,Orange,2,1.5,Argentina
884,Earthquake in ,EQ,-31.72,-67.06,2002:12:12 04:03:00,2002:12:12 04:03:00,Orange,2,2,
836,Earthquake in Indonesia,EQ,0.35,123.28,2002:12:11 12:26:00,2002:12:11 12:26:00,Orange,2,1.5,Indonesia
879,Earthquake in Indonesia,EQ,0.22,123.31,2002:12:11 12:26:00,2002:12:11 12:26:00,Orange,2,1.5,Indonesia
878,Earthquake in Indonesia,EQ,-3.69,135.16,2002:12:11 10:00:00,2002:12:11 10:00:00,Orange,2,1.5,Indonesia
835,Earthquake in Indonesia,EQ,-3.65,135.17,2002:12:11 10:00:00,2002:12:11 10:00:00,Orange,2,1.5,Indonesia
828,Earthquake in Indonesia,EQ,-3.75,135.13,2002:12:11 03:49:00,2002:12:11 03:49:00,Red,3,2.5,Indonesia
876,Earthquake in Indonesia,EQ,-3.78,135.16,2002:12:11 03:49:00,2002:12:11 03:49:00,Red,3,2.5,Indonesia
871,Earthquake in Mexico,EQ,17.84,-100.88,2002:12:10 03:09:00,2002:12:10 03:09:00,Orange,2,1.5,Mexico
822,Earthquake in Mexico,EQ,17.77,-100.89,2002:12:10 03:09:00,2002:12:10 03:09:00,Orange,2,1.5,Mexico
795,Earthquake in Argentina,EQ,-30.1,-67.48,2002:12:04 21:03:00,2002:12:04 21:03:00,Orange,2,1.5,Argentina
793,Earthquake in Papua New Guinea,EQ,-5.13,145.65,2002:12:04 16:19:00,2002:12:04 16:19:00,Orange,2,1.5,Papua New Guinea
767,Earthquake in Myanmar,EQ,19.31,95.5,2002:12:04 11:30:00,2002:12:04 11:30:00,Orange,2,1.440533548,Myanmar
1356,Earthquake in Guatemala,EQ,14.55,-90.7,2003:02:01 16:30:00,2003:02:01 16:30:00,Orange,2,1.5,Guatemala
1378,Earthquake in Greece,EQ,38.75,22.82,2003:01:29 09:09:00,2003:01:29 09:09:00,Red,3,2.5,Greece
1326,Earthquake in Argentina,EQ,-30.56,-65.04,2003:01:28 07:56:00,2003:01:28 07:56:00,Orange,2,1.5,Argentina
1323,Earthquake in Peru,EQ,-15.48,-73.94,2003:01:28 00:53:00,2003:01:28 00:53:00,Orange,2,1.5,Peru
1269,Earthquake in Turkey,EQ,39.52,39.78,2003:01:27 05:26:00,2003:01:27 05:26:00,Orange,2,1.5,Turkey
1254,Earthquake in Indonesia,EQ,0.37,123.38,2003:01:23 18:10:00,2003:01:23 18:10:00,Orange,2,1.5,Indonesia
1250,Earthquake in Indonesia,EQ,-8.77,118.36,2003:01:23 00:08:00,2003:01:23 00:08:00,Orange,2,1.5,Indonesia
1215,Earthquake in Indonesia,EQ,4.59,97.57,2003:01:22 02:58:00,2003:01:22 02:58:00,Orange,2,1.5,Indonesia
1213,Earthquake in Mexico,EQ,18.21,-103.3,2003:01:22 02:06:00,2003:01:22 02:06:00,Red,3,2.5,Mexico
1179,Earthquake in Myanmar,EQ,19.82,95.08,2003:01:17 02:52:00,2003:01:17 02:52:00,Orange,2,1.5,Myanmar
1130,"Earthquake in Iran, Islamic Republic of",EQ,28.07,62.35,2003:01:14 14:13:00,2003:01:14 14:13:00,Orange,2,1.5,"Iran, Islamic Republic of"
1117,Earthquake in Spain,EQ,41.53,-6,2003:01:12 15:56:00,2003:01:12 15:56:00,Orange,2,1.5,Spain
1118,"Earthquake in Iran, Islamic Republic of",EQ,28.87,50.8,2003:01:11 17:45:00,2003:01:11 17:45:00,Orange,2,1.5,"Iran, Islamic Republic of"
1094,Earthquake in Mexico,EQ,17.13,-100.03,2003:01:10 02:08:00,2003:01:10 02:08:00,Orange,2,1.5,Mexico
1087,Earthquake in Indonesia,EQ,0.15,123.62,2003:01:09 03:40:00,2003:01:09 03:40:00,Orange,2,1.5,Indonesia
1069,Earthquake in Colombia,EQ,6.12,-77.21,2003:01:08 14:29:00,2003:01:08 14:29:00,Orange,2,1.5,Colombia
1063,Earthquake in Peru,EQ,-9.42,-75.51,2003:01:08 04:45:00,2003:01:08 04:45:00,Orange,2,1.5,Peru
1055,Earthquake in Papua New Guinea,EQ,-4.15,152.8,2003:01:07 05:01:00,2003:01:07 05:01:00,Orange,2,1.5,Papua New Guinea
1107,Earthquake in Papua New Guinea,EQ,-4.38,153.05,2003:01:06 11:04:00,2003:01:06 11:04:00,Orange,2,1.5,Papua New Guinea
1030,Earthquake in Chile,EQ,-21.64,-68.17,2003:01:05 09:25:00,2003:01:05 09:25:00,Orange,2,1.5,Chile
1020,Earthquake in Indonesia,EQ,-8.72,117.88,2003:01:03 01:34:00,2003:01:03 01:34:00,Orange,2,1.5,Indonesia
1637,Earthquake in China,EQ,39.54,77.42,2003:02:25 03:52:00,2003:02:25 03:52:00,Orange,2,1.5,China
1611,Earthquake in China,EQ,40.72,77.5,2003:02:24 02:03:00,2003:02:24 02:03:00,Red,3,2.5,China
4218,Earthquake in China,EQ,39.6,77.1,2003:02:24 00:00:00,2003:02:24 00:00:00,Red,3,2.5,China
1601,Earthquake in France,EQ,48.36,6.65,2003:02:22 20:41:00,2003:02:22 20:41:00,Orange,2,1.5,France
1591,Earthquake in United States,EQ,34.32,-116.85,2003:02:22 12:19:00,2003:02:22 12:19:00,Orange,2,1.5,United States
1552,Earthquake in Russian Federation,EQ,46.22,141.5,2003:02:19 05:01:00,2003:02:19 05:01:00,Orange,2,1.5,Russian Federation
1526,Earthquake in Japan,EQ,37.48,140.92,2003:02:16 03:03:00,2003:02:16 03:03:00,Orange,2,1.5,Japan
1509,Earthquake in Philippines,EQ,9.32,120.4,2003:02:15 11:02:00,2003:02:15 11:02:00,Orange,2,1.5,Philippines
1524,Earthquake in Philippines,EQ,12.12,123.9,2003:02:15 05:48:00,2003:02:15 05:48:00,Orange,2,1.11813517,Philippines
1458,Earthquake in Papua New Guinea,EQ,-5.03,145.34,2003:02:11 14:40:00,2003:02:11 14:40:00,Orange,2,1.5,Papua New Guinea
1444,Earthquake in South Of Fiji Islands,EQ,-24.59,-176.34,2003:02:10 12:48:00,2003:02:10 12:48:00,Orange,2,1.5,South Of Fiji Islands
1442,Earthquake in Papua New Guinea,EQ,-6.02,149.82,2003:02:10 04:49:00,2003:02:10 04:49:00,Red,3,2.5,Papua New Guinea
1432,Earthquake in Colombia,EQ,6.07,-73.2,2003:02:08 17:43:00,2003:02:08 17:43:00,Orange,2,1.5,Colombia
1425,Earthquake in Chile,EQ,-29.38,-70.89,2003:02:07 17:13:00,2003:02:07 17:13:00,Orange,2,1.5,Chile
1356,Earthquake in Guatemala,EQ,14.55,-90.7,2003:02:01 16:30:00,2003:02:01 16:30:00,Orange,2,1.5,Guatemala
1965,Earthquake in China,EQ,39.58,77.35,2003:03:30 23:15:00,2003:03:30 23:15:00,Orange,2,1.5,China
1969,Earthquake in Afghanistan,EQ,35.96,70.6,2003:03:29 11:46:00,2003:03:29 11:46:00,Orange,2,1.5,Afghanistan
1924,Earthquake in Bhutan,EQ,27.26,89.24,2003:03:25 18:51:00,2003:03:25 18:51:00,Orange,2,1.5,Bhutan
1840,Earthquake in Rwanda,EQ,-2.42,29.47,2003:03:20 06:15:00,2003:03:20 06:15:00,Orange,2,1.000118935,Rwanda
1780,Earthquake in Japan,EQ,36.1,139.62,2003:03:13 03:12:00,2003:03:13 03:12:00,Orange,2,1.5,Japan
1767,Earthquake in China,EQ,39.95,78.1,2003:03:12 04:47:00,2003:03:12 04:47:00,Orange,2,1.5,China
1748,Earthquake in Philippines,EQ,7.45,126.56,2003:03:08 23:14:00,2003:03:08 23:14:00,Orange,2,1.5,Philippines
1703,Earthquake in Indonesia,EQ,-3.81,102.58,2003:03:03 16:31:00,2003:03:03 16:31:00,Orange,2,1.5,Indonesia
2337,Earthquake in Turkey,EQ,38.99,40.46,2003:05:01 00:27:00,2003:05:01 00:27:00,Orange,2,1.5,Turkey
2313,Earthquake in Greece,EQ,37,21.86,2003:04:29 01:51:00,2003:04:29 01:51:00,Orange,2,1.5,Greece
2275,Earthquake in Pakistan,EQ,36.16,73.4,2003:04:25 16:50:00,2003:04:25 16:50:00,Orange,2,1.5,Pakistan
2136,Earthquake in Chile,EQ,-35.25,-72.16,2003:04:14 14:42:00,2003:04:14 14:42:00,Orange,2,1.5,Chile
2105,Earthquake in Turkey,EQ,38.21,26.87,2003:04:10 00:40:00,2003:04:10 00:40:00,Orange,2,1.5,Turkey
2664,Earthquake in Algeria,EQ,36.73,3.45,2003:05:28 06:58:00,2003:05:28 06:58:00,Orange,2,1.5,Algeria
2654,Earthquake in Algeria,EQ,36.87,3.7,2003:05:27 17:11:00,2003:05:27 17:11:00,Orange,2,1.5,Algeria
2651,Earthquake in Argentina,EQ,-31.23,-68.21,2003:05:27 08:29:00,2003:05:27 08:29:00,Orange,2,1.5,Argentina
2682,Earthquake in Indonesia,EQ,1.07,120.39,2003:05:26 15:50:00,2003:05:26 15:50:00,Orange,2,1.5,Indonesia
2639,Earthquake in Japan,EQ,38.93,141.51,2003:05:26 09:24:00,2003:05:26 09:24:00,Red,3,2.5,Japan
2635,Earthquake in Peru,EQ,-14.52,-71.44,2003:05:24 00:30:00,2003:05:24 00:30:00,Orange,2,1.5,Peru
2596,Earthquake in Kazakhstan,EQ,42.64,72.9,2003:05:22 18:11:00,2003:05:22 18:11:00,Orange,2,1.5,Kazakhstan
2595,Earthquake in Philippines,EQ,11.23,125.41,2003:05:22 17:45:00,2003:05:22 17:45:00,Orange,2,1.5,Philippines
2567,Earthquake in Algeria,EQ,36.78,3.73,2003:05:21 19:02:00,2003:05:21 19:02:00,Orange,2,1.5,Algeria
2552,Earthquake in Algeria,EQ,36.89,3.78,2003:05:21 18:44:00,2003:05:21 18:44:00,Red,3,2.5,Algeria
2508,Earthquake in Argentina,EQ,-31.28,-68.66,2003:05:18 21:10:00,2003:05:18 21:10:00,Orange,2,1.5,Argentina
2505,Earthquake in Japan,EQ,34.44,138.5,2003:05:17 14:33:00,2003:05:17 14:33:00,Orange,2,1.5,Japan
2382,Earthquake in Peru,EQ,-14.45,-70.59,2003:05:05 08:24:00,2003:05:05 08:24:00,Orange,2,1.5,Peru
2373,Earthquake in China,EQ,39.44,77.09,2003:05:04 15:44:00,2003:05:04 15:44:00,Orange,2,1.5,China
2367,Earthquake in Turkey,EQ,35.89,30.8,2003:05:03 11:22:00,2003:05:03 11:22:00,Orange,2,1.5,Turkey
2337,Earthquake in Turkey,EQ,38.99,40.46,2003:05:01 00:27:00,2003:05:01 00:27:00,Orange,2,1.5,Turkey
2975,Earthquake in Chile,EQ,-30.7,-71.49,2003:06:20 16:20:00,2003:06:20 16:20:00,Orange,2,1.5,Chile
2968,Earthquake in Chile,EQ,-30.55,-71.32,2003:06:20 13:30:00,2003:06:20 13:30:00,Red,3,2.5,Chile
2974,Earthquake in Chile,EQ,-30.66,-71.52,2003:06:19 23:04:00,2003:06:19 23:04:00,Orange,2,1.5,Chile
2908,Earthquake in Kenya,EQ,-3.63,39.3,2003:06:14 03:10:00,2003:06:14 03:10:00,Orange,2,1.5,Kenya
2877,Earthquake in Indonesia,EQ,-9.74,124.62,2003:06:11 07:51:00,2003:06:11 07:51:00,Orange,2,1.5,Indonesia
2854,Earthquake in China,EQ,23.08,121.4,2003:06:10 08:40:00,2003:06:10 08:40:00,Orange,2,1.5,China
2833,Earthquake in Greece,EQ,38.38,21.4,2003:06:09 07:06:00,2003:06:09 07:06:00,Orange,2,1.5,Greece
2804,Earthquake in Indonesia,EQ,-10.28,120.41,2003:06:04 17:38:00,2003:06:04 17:38:00,Orange,2,1.5,Indonesia
2803,Earthquake in China,EQ,40.48,78.6,2003:06:04 16:28:00,2003:06:04 16:28:00,Orange,2,1.5,China
3491,Earthquake in Bangladesh,EQ,22.81,92.35,2003:07:27 12:07:00,2003:07:27 12:07:00,Orange,2,1.5,Bangladesh
3455,Earthquake in Bangladesh,EQ,22.85,92.31,2003:07:26 23:18:00,2003:07:26 23:18:00,Orange,2,1.304484186,Bangladesh
3434,Earthquake in Chile,EQ,-28.17,-70.76,2003:07:26 14:10:00,2003:07:26 14:10:00,Orange,2,1.5,Chile
3420,Earthquake in Turkey,EQ,38.06,28.83,2003:07:26 08:36:00,2003:07:26 08:36:00,Orange,2,1.5,Turkey
3419,Earthquake in Japan,EQ,40.17,139.5,2003:07:26 07:56:00,2003:07:26 07:56:00,Orange,2,1.5,Japan
3449,Earthquake in Japan,EQ,38.54,140.96,2003:07:26 01:22:00,2003:07:26 01:22:00,Orange,2,1.5,Japan
3417,Earthquake in Japan,EQ,40.87,142.6,2003:07:25 22:13:00,2003:07:25 22:13:00,Red,3,2.5,Japan
3410,Earthquake in Japan,EQ,38.4,140.95,2003:07:25 15:13:00,2003:07:25 15:13:00,Orange,2,1.5,Japan
3405,Earthquake in Indonesia,EQ,0.13,124.5,2003:07:24 10:23:00,2003:07:24 10:23:00,Orange,2,1.5,Indonesia
3399,Earthquake in Papua New Guinea,EQ,-4.29,145.05,2003:07:23 21:30:00,2003:07:23 21:30:00,Orange,2,1.5,Papua New Guinea
3349,Earthquake in China,EQ,25.43,102.7,2003:07:21 15:16:00,2003:07:21 15:16:00,Orange,2,1.5,China
3339,Earthquake in Indonesia,EQ,-8.62,111.25,2003:07:19 21:20:00,2003:07:19 21:20:00,Red,3,2.5,Indonesia
3211,Earthquake in Indonesia,EQ,-0.5,100.77,2003:07:14 20:00:00,2003:07:14 20:00:00,Orange,2,1.5,Indonesia
3259,Earthquake in Indonesia,EQ,-3.17,129.62,2003:07:14 18:19:00,2003:07:14 18:19:00,Orange,2,1.5,Indonesia
3247,Earthquake in Turkey,EQ,37.44,38.4,2003:07:13 01:48:00,2003:07:13 01:48:00,Orange,2,1.5,Turkey
3202,"Earthquake in Iran, Islamic Republic of",EQ,28.34,54.09,2003:07:10 17:40:00,2003:07:10 17:40:00,Orange,2,1.5,"Iran, Islamic Republic of"
3203,"Earthquake in Iran, Islamic Republic of",EQ,28.33,54.2,2003:07:10 17:06:00,2003:07:10 17:06:00,Orange,2,1.5,"Iran, Islamic Republic of"
3174,Earthquake in Papua New Guinea,EQ,-4.93,145.24,2003:07:09 07:22:00,2003:07:09 07:22:00,Orange,2,1.5,Papua New Guinea
3131,Earthquake in United Arab Emirates,EQ,24.25,54.4,2003:07:06 16:04:00,2003:07:06 16:04:00,Orange,2,1.5,United Arab Emirates
3102,Earthquake in Turkmenistan,EQ,36.16,61.4,2003:07:03 14:59:00,2003:07:03 14:59:00,Orange,2,1.5,Turkmenistan
3831,Earthquake in Philippines,EQ,12.06,122.4,2003:09:01 15:13:00,2003:09:01 15:13:00,Orange,2,1.5,Philippines
3768,Earthquake in Indonesia,EQ,-8.97,113.07,2003:08:25 22:17:00,2003:08:25 22:17:00,Orange,2,1.5,Indonesia
3761,Earthquake in Guatemala,EQ,13.98,-91.07,2003:08:25 06:28:00,2003:08:25 06:28:00,Orange,2,1.292726668,Guatemala
3679,Earthquake in China,EQ,43.25,118.6,2003:08:16 10:58:00,2003:08:16 10:58:00,Orange,2,1.5,China
3622,Earthquake in India,EQ,13.45,95,2003:08:11 21:22:00,2003:08:11 21:22:00,Orange,2,1.5,India
3613,Earthquake in Indonesia,EQ,1.21,128.17,2003:08:11 00:22:00,2003:08:11 00:22:00,Orange,2,1.5,Indonesia
3612,Earthquake in Indonesia,EQ,1.12,128.13,2003:08:11 00:19:00,2003:08:11 00:19:00,Orange,2,1.5,Indonesia
3569,"Earthquake in Congo, The Democratic Republic of the",EQ,2.11,29,2003:08:05 18:57:00,2003:08:05 18:57:00,Orange,2,1.5,"Congo, The Democratic Republic of the"
3955,Earthquake in Dominican Republic,EQ,19.67,-70.67,2003:09:22 04:45:00,2003:09:22 04:45:00,Orange,2,1.122239395,Dominican Republic
3954,Earthquake in Myanmar,EQ,19.91,95.72,2003:09:21 18:16:00,2003:09:21 18:16:00,Red,3,2.888837593,Myanmar
3972,Earthquake in Indonesia,EQ,-4.46,102.79,2003:09:17 01:27:00,2003:09:17 01:27:00,Orange,2,1.5,Indonesia
3922,Earthquake in Philippines,EQ,18.11,122.3,2003:09:14 18:45:00,2003:09:14 18:45:00,Orange,2,1.5,Philippines
3903,Earthquake in Indonesia,EQ,-0.08,123,2003:09:12 09:03:00,2003:09:12 09:03:00,Orange,2,1.5,Indonesia
3885,Earthquake in Indonesia,EQ,-8.39,110.29,2003:09:08 06:26:00,2003:09:08 06:26:00,Orange,2,1.076235237,Indonesia
3869,Earthquake in Indonesia,EQ,5.97,98,2003:09:05 01:22:00,2003:09:05 01:22:00,Orange,2,1.5,Indonesia
3831,Earthquake in Philippines,EQ,12.06,122.4,2003:09:01 15:13:00,2003:09:01 15:13:00,Orange,2,1.5,Philippines
4875,Earthquake in China,EQ,38.45,101.4,2003:10:25 12:41:00,2003:10:25 12:41:00,Orange,2,1.5,China
4792,Earthquake in Indonesia,EQ,-2.5,140.6,2003:10:21 21:31:00,2003:10:21 21:31:00,Orange,2,1.5,Indonesia
4728,Earthquake in Indonesia,EQ,-4.99,102.44,2003:10:17 17:19:00,2003:10:17 17:19:00,Orange,2,1.5,Indonesia
4690,Earthquake in China,EQ,25.9,101.4,2003:10:16 12:28:00,2003:10:16 12:28:00,Orange,2,1.5,China
4552,Earthquake in Philippines,EQ,13.81,120.04,2003:10:09 22:19:00,2003:10:09 22:19:00,Orange,2,1.447237389,Philippines
5294,Earthquake in Indonesia,EQ,-8.96,123.57,2003:11:29 20:22:00,2003:11:29 20:22:00,Orange,2,1.5,Indonesia
5188,Earthquake in Philippines,EQ,12.26,125.47,2003:11:18 17:14:00,2003:11:18 17:14:00,Red,3,2.5,Philippines
5150,Earthquake in Indonesia,EQ,-8.46,121.52,2003:11:15 09:16:00,2003:11:15 09:16:00,Orange,2,1.5,Indonesia
5084,Earthquake in Indonesia,EQ,1.6,127.3,2003:11:09 19:23:00,2003:11:09 19:23:00,Orange,2,1.5,Indonesia
5029,Earthquake in Indonesia,EQ,-4.05,102.54,2003:11:04 18:45:00,2003:11:04 18:45:00,Orange,2,1.5,Indonesia
5569,Earthquake in Indonesia,EQ,-8.4,115.95,2004:01:01 20:59:00,2004:01:01 20:59:00,Orange,2,1.5,Indonesia
5542,Earthquake in Indonesia,EQ,0.62,122.39,2003:12:28 05:36:00,2003:12:28 05:36:00,Orange,2,1.5,Indonesia
5511,"Earthquake in Iran, Islamic Republic of",EQ,29.01,58.27,2003:12:26 01:56:00,2003:12:26 01:56:00,Red,3,2.5,"Iran, Islamic Republic of"
5474,Earthquake in Myanmar,EQ,19.88,95.74,2003:12:19 00:12:00,2003:12:19 00:12:00,Orange,2,1.729077643,Myanmar
5399,Earthquake in Philippines,EQ,17.67,120.85,2003:12:10 15:51:00,2003:12:10 15:51:00,Orange,2,1.272792622,Philippines
5390,Earthquake in Indonesia,EQ,-8.1,120.48,2003:12:05 23:41:00,2003:12:05 23:41:00,Orange,2,1.5,Indonesia
5326,Earthquake in Indonesia,EQ,-6.91,106.3,2003:12:03 12:04:00,2003:12:03 12:04:00,Orange,2,1.5,Indonesia
5773,Earthquake in Indonesia,EQ,-3.22,127.22,2004:01:28 22:15:00,2004:01:28 22:15:00,Orange,2,1.5,Indonesia
5569,Earthquake in Indonesia,EQ,-8.4,115.95,2004:01:01 20:59:00,2004:01:01 20:59:00,Orange,2,1.5,Indonesia
5952,Earthquake in Morocco,EQ,35.23,-3.96,2004:02:24 02:27:00,2004:02:24 02:27:00,Orange,2,1.5,Morocco
5943,Earthquake in Indonesia,EQ,-1.59,100.4,2004:02:22 06:46:00,2004:02:22 06:46:00,Orange,2,1.5,Indonesia
5903,Earthquake in Pakistan,EQ,34.81,73.19,2004:02:14 11:56:00,2004:02:14 11:56:00,Orange,2,1.496468902,Pakistan
5902,Earthquake in Pakistan,EQ,34.83,73.26,2004:02:14 10:30:00,2004:02:14 10:30:00,Orange,2,1.5,Pakistan
6289,Earthquake in Philippines,EQ,11.25,124.4,2004:03:27 23:21:00,2004:03:27 23:21:00,Orange,2,1.5,Philippines
6133,Earthquake in Afghanistan,EQ,36.28,70.74,2004:03:12 22:45:00,2004:03:12 22:45:00,Orange,2,1.5,Afghanistan
6006,Earthquake in Nicaragua,EQ,11.66,-86.93,2004:03:02 03:47:00,2004:03:02 03:47:00,Orange,2,1.023264698,Nicaragua
6430,Earthquake in Indonesia,EQ,-8.66,114.62,2004:04:16 18:32:00,2004:04:16 18:32:00,Orange,2,1.5,Indonesia
6378,Earthquake in Indonesia,EQ,-1.55,100.5,2004:04:09 01:55:00,2004:04:09 01:55:00,Orange,2,1.5,Indonesia
6345,Earthquake in Afghanistan,EQ,36.47,71.04,2004:04:05 21:24:00,2004:04:05 21:24:00,Red,3,2.073585883,Afghanistan
6995,"Earthquake in Iran, Islamic Republic of",EQ,36.27,51.57,2004:05:28 12:38:00,2004:05:28 12:38:00,Red,3,2.5,"Iran, Islamic Republic of"
6999,Earthquake in Philippines,EQ,6.58,126.47,2004:05:27 10:10:00,2004:05:27 10:10:00,Orange,2,1.5,Philippines
6687,Earthquake in Philippines,EQ,7.63,126.07,2004:05:16 11:01:00,2004:05:16 11:01:00,Orange,2,1.455676328,Philippines
6652,Earthquake in Indonesia,EQ,0.52,97.85,2004:05:11 08:28:00,2004:05:11 08:28:00,Orange,2,1.5,Indonesia
6647,Earthquake in Indonesia,EQ,-6.89,106.21,2004:05:09 22:25:00,2004:05:09 22:25:00,Orange,2,1.5,Indonesia
6583,Earthquake in Chile,EQ,-37.64,-73.2,2004:05:03 04:36:00,2004:05:03 04:36:00,Orange,2,1.018257003,Chile
7246,Earthquake in Philippines,EQ,12.73,123.13,2004:06:28 05:06:00,2004:06:28 05:06:00,Orange,2,1.5,Philippines
7496,Earthquake in Indonesia,EQ,-2.4,104.02,2004:07:25 14:35:00,2004:07:25 14:35:00,Orange,2,1.5,Indonesia
7424,Earthquake in Afghanistan,EQ,33.38,69.58,2004:07:18 08:31:00,2004:07:18 08:31:00,Orange,2,1.5,Afghanistan
7709,Earthquake in Philippines,EQ,13.8,123.97,2004:08:19 06:35:00,2004:08:19 06:35:00,Orange,2,1.081176269,Philippines
7707,Earthquake in Indonesia,EQ,-8.28,109.72,2004:08:19 06:33:00,2004:08:19 06:33:00,Orange,2,1.5,Indonesia
7977,Earthquake in Myanmar,EQ,15.73,95.79,2004:09:17 11:25:00,2004:09:17 11:25:00,Orange,2,1.708960847,Myanmar
7961,Earthquake in Indonesia,EQ,-8.78,115.31,2004:09:15 08:35:00,2004:09:15 08:35:00,Orange,2,1.5,Indonesia
7866,Earthquake in Indonesia,EQ,-4,102.25,2004:09:06 16:01:00,2004:09:06 16:01:00,Orange,2,1.5,Indonesia
8400,Earthquake in Indonesia,EQ,-4.89,103.23,2004:10:28 08:32:00,2004:10:28 08:32:00,Orange,2,1.5,Indonesia
8316,Earthquake in Ethiopia,EQ,14.2,40.34,2004:10:22 12:00:00,2004:10:22 12:00:00,Orange,2,1.488848343,Ethiopia
8188,Earthquake in Nicaragua,EQ,11.41,-86.55,2004:10:09 21:26:00,2004:10:09 21:26:00,Orange,2,1.683253067,Nicaragua
8185,Earthquake in Philippines,EQ,13.87,120.59,2004:10:08 14:36:00,2004:10:08 14:36:00,Red,3,2.5,Philippines
8175,"Earthquake in Iran, Islamic Republic of",EQ,37.07,54.39,2004:10:07 21:46:00,2004:10:07 21:46:00,Orange,2,1.5,"Iran, Islamic Republic of"
8810,Earthquake in Indonesia,EQ,2.03,98.08,2004:11:27 22:42:00,2004:11:27 22:42:00,Orange,2,1.5,Indonesia
8715,Earthquake in El Salvador,EQ,13.41,-90.05,2004:11:20 22:01:00,2004:11:20 22:01:00,Orange,2,1.5,El Salvador
8707,Earthquake in Costa Rica,EQ,9.57,-84.19,2004:11:20 08:07:00,2004:11:20 08:07:00,Orange,2,1.5,Costa Rica
8614,Earthquake in Colombia,EQ,4.61,-77.54,2004:11:15 09:06:00,2004:11:15 09:06:00,Orange,2,1.369579312,Colombia
8580,Earthquake in Indonesia,EQ,-8.36,124.64,2004:11:11 22:49:00,2004:11:11 22:49:00,Orange,2,1.5,Indonesia
8624,Earthquake in Indonesia,EQ,-8,125.21,2004:11:11 22:07:00,2004:11:11 22:07:00,Orange,2,1.5,Indonesia
8579,Earthquake in Indonesia,EQ,-8.14,124.79,2004:11:11 21:26:00,2004:11:11 21:26:00,Red,3,2.5,Indonesia
9208,Earthquake in Indonesia,EQ,5.46,94.45,2005:01:01 04:03:00,2005:01:01 04:03:00,Orange,2,1.5,Indonesia
9175,Earthquake in India,EQ,12.31,92.52,2004:12:30 17:58:00,2004:12:30 17:58:00,Orange,2,1.5,India
9159,Earthquake in Indonesia,EQ,5.2,94.71,2004:12:29 21:12:00,2004:12:29 21:12:00,Orange,2,1.5,Indonesia
9115,Earthquake in Indonesia,EQ,4.71,95.18,2004:12:28 11:17:00,2004:12:28 11:17:00,Orange,2,1.5,Indonesia
